pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage,CASEligible
14627,EQ,nse_cm,,HILTON,HILTON-EQ,,HILTON,INE788H01017,,,,HILTON METAL FORGING LTD,,,1,1,-1,-1,2,-1,NSE,,,864432000,,864432000,0,0,0,0,1456358400,15.90-17.56,0,0,1474653966,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1682956.00,1,0,1756,1590,1,1,1,0,0,1,0,5.14666e+07,0,0,1682956,"High low price variation was greater than 100% in previous 6 months,High low price variation was greater than 200% in previous 365 days,High low price variation was greater than 150% in previous 12 months",false
10733,EQ,nse_cm,,SPORTKING,SPORTKING-EQ,,SPORTKING,INE885H01029,,,,SPORTKING INDIA LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1345766400,,1345766400,0,0,0,0,1473033600,169.01-253.51,0,0,1474655344,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,473290.00,1,0,25351,16901,1,1,1,0,0,1,0,1.32872e+08,0,0,473290,"Close to Close price movement was greater than 75% in previous 6 months,High low price variation was greater than 100% in previous 6 months,High low price variation was greater than 200% in previous 365 days",false
30220,N1,nse_cm,,925SCL27B,925SCL27B-N1,,925SCL27B-N1,INE148I07WH8,,,,SCL 9.25% SR II,,,1,1,-1,-1,2,-1,NSE,,,1426982400,,1426982400,0,0,0,0,1472947200,802.40-1203.60,0,0,1474648824,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,2378.00,1,0,120360,80240,1,1,1,0,0,1,0,72727,0,0,2378,,false
24532,EQ,nse_cm,,FILATEX,FILATEX-EQ,,FILATEX,INE816B01035,,,,FILATEX INDIA LTD,,,1,1,-1,-1,2,-1,NSE,,,999043200,,999043200,0,0,0,0,1473897600,86.98-130.46,0,0,1474655345,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,919644.00,1,0,13046,8698,1,1,1,0,0,1,0,4.44058e+08,0,0,919644,Stage 1 Long Term ASM scrip,false
762420,SG,nse_cm,,792BR51,792BR51-SG,,792BR51-SG,IN1320260012,,,,SDL BR 7.92% 2051,,,1,100,-1,-1,2,-1,NSE,,,1460851200,,1460851200,0,0,0,0,0,96.45-106.59,0,0,1474648827,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,984960.00,100,0,10659,9645,1,1,1,0,0,1,0,1.6e+08,0,0,984960,,false
16797,SG,nse_cm,,736GA33,736GA33-SG,,736GA33-SG,IN1420230014,,,,SDL GA 7.36% 2033,,,1,100,-1,-1,2,-1,NSE,,,1371340800,,1371340800,0,0,0,0,0,95.00-105.00,0,0,1474648821,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,327000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+07,0,0,327000,,false
758991,N0,nse_cm,,765TPREL40,765TPREL40-N0,,765TPREL40-N0,INE607M08139,,,,TPREL 7.65% 2040,,,1,1,-1,-1,2,-1,NSE,,,1441411200,,1441411200,0,0,0,0,1471132800,80000.00-120000.00,0,0,1474648826,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,150000,0,0,999,,false
5537,SG,nse_cm,,693HP31,693HP31-SG,,693HP31-SG,IN1720210013,,,,SDL HP 6.93% 2031,,,1,100,-1,-1,2,-1,NSE,,,1315094400,,1315094400,0,0,0,0,0,95.00-105.00,0,0,1474648819,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,,false
2095,SG,nse_cm,,686TS41,686TS41-SG,,686TS41-SG,IN4520200325,,,,SDL TS 6.86% 2041,,,1,100,-1,-1,2,-1,NSE,,,1296950400,,1296950400,0,0,0,0,0,95.00-105.00,0,0,1474648818,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
759985,SG,nse_cm,,698GJ32,698GJ32-SG,,698GJ32-SG,IN1520250185,,,,SDL GJ 6.98% 2032,,,1,100,-1,-1,2,-1,NSE,,,1448755200,,1448755200,0,0,0,0,0,95.00-105.00,0,0,1474648827,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
11369,EQ,nse_cm,,TTKHLTCARE,TTKHLTCARE-EQ,,TTKHLTCARE,INE910C01018,,,,TTK HEALTHCARE LIMITED,,,10,1,-1,-1,2,-1,NSE,,,1133481600,,1133481600,0,0,0,0,1468713600,841.00-1261.40,0,0,1474655344,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,95125.00,1,0,126140,84100,1,1,1,0,0,1,0,1.41303e+07,0,0,95125,,false
7627,EQ,nse_cm,,SHREERAMA,SHREERAMA-EQ,,SHREERAMA,INE879A01019,,,,SHREE RAMA MULTI TECH LTD,,,1,1,-1,-1,2,-1,NSE,,,638064000,,638064000,0,0,1409443200,1409961600,0,36.64-54.94,0,0,1474655344,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,2183803.00,1,0,5494,3664,1,1,1,0,0,1,0,1.33468e+08,0,0,2183803,,false
3574,SG,nse_cm,,687MH33A,687MH33A-SG,,687MH33A-SG,IN2220210065,,,,SDL MH 6.87% 2033,,,1,100,-1,-1,2,-1,NSE,,,1306022400,,1306022400,0,0,0,0,0,95.00-105.00,0,0,1474648818,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
14052,SM,nse_cm,,GRCL,GRCL-SM,,GRCL-SM,INE0LVM01018,,,,GAYATRI RUBB AND CHEM LTD,,,5,250,-1,-1,2,-1,NSE,,,1360195200,,1360195200,0,0,0,0,0,518.70-573.30,0,0,1474655345,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,183145.00,250,0,57330,51870,1,1,1,0,0,1,0,5.738e+06,0,0,183145,"The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult,The scrip is not regularly traded, and exit may be difficult",false
22897,SM,nse_cm,,SADHAV,SADHAV-SM,,SADHAV-SM,INE0K5H01010,,,,SADHAV SHIPPING LIMITED,,,5,600,-1,-1,2,-1,NSE,,,1393718400,,1393718400,0,0,0,0,0,84.00-126.00,0,0,1474653966,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,527550.00,600,0,12600,8400,1,1,1,0,0,1,0,1.6133e+07,0,0,527550,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult",false
763622,SG,nse_cm,,784BR41,784BR41-SG,,784BR41-SG,IN1320260038,,,,SDL BR 7.84% 2041,,,1,100,-1,-1,2,-1,NSE,,,1464739200,,1464739200,0,0,0,0,0,95.00-105.00,0,0,1474648828,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999960.00,100,0,10500,9500,1,1,1,0,0,1,0,1.2e+08,0,0,999960,,false
18171,MF,nse_cm,,BPF01MDR,BPF01MDR-MF,,BPF01MDR-MF,INF955L01IS8,,,,BARODAPAMC - BPF01MDR,,,1,1,-1,-1,2,-1,NSE,,,1269388800,,1269388800,0,0,0,0,0,0.90-1.10,0,0,1474648821,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,14180.00,1,0,110,90,1,1,1,0,0,1,0,433646,0,0,14180,,false
18593,EQ,nse_cm,,EMSLIMITED,EMSLIMITED-EQ,,EMSLIMITED,INE0OV601013,,,,EMS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1379721600,,1379721600,0,0,0,0,1474243200,293.10-439.60,0,0,1474655345,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,272933.00,1,0,43960,29310,1,1,1,0,0,1,0,5.55308e+07,0,0,272933,,false
29758,EQ,nse_cm,,MSCIINDIA,MSCIINDIA-EQ,,MSCIINDIA,INF174KA1VD2,,,,KOTAKMAMC - MSCIINDIA,,,1,1,-1,-1,2,-1,NSE,,,1425081600,,1425081600,0,0,0,0,0,26.37-32.21,0,0,1474655346,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,3413532.00,1,0,3221,2637,1,1,1,0,0,1,0,6.21094e+08,0,0,3413532,,false
759981,N0,nse_cm,,708PFCL35,708PFCL35-N0,,708PFCL35-N0,INE134E08NY9,,,,PFCL 7.08% 2035 SR 255,,,1,1,-1,-1,2,-1,NSE,,,1449014400,,1449014400,0,0,0,0,0,80000.00-120000.00,0,0,1474648827,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,300000,0,0,999,,false
762424,SG,nse_cm,,781KL37,781KL37-SG,,781KL37-SG,IN2020260021,,,,SDL KL 7.81% 2037,,,1,100,-1,-1,2,-1,NSE,,,1460851200,,1460851200,0,0,0,0,0,94.97-104.95,0,0,1474648827,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000400.00,100,0,10495,9497,1,1,1,0,0,1,0,1e+08,0,0,1000400,,false
9262,YR,nse_cm,,925SCL27,925SCL27-YR,,925SCL27-YR,INE148I07LT6,,,,SEC RE NCD 9.25% SR.VII,,,1,1,-1,-1,2,-1,NSE,,,1335916800,,1335916800,0,0,0,0,1460505600,819.20-1228.80,0,0,1474648819,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,3487.00,1,0,122880,81920,1,1,1,0,0,1,0,106643,0,0,3487,,false
11289,SG,nse_cm,,768UP32,768UP32-SG,,768UP32-SG,IN3320220020,,,,SDL UP 7.68% 2032,,,1,100,-1,-1,2,-1,NSE,,,1348963200,,1348963200,0,0,0,0,0,93.10-102.90,0,0,1474648820,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1020250.00,100,0,10290,9310,1,1,1,0,0,1,0,2.5e+08,0,0,1020250,,false
16807,EQ,nse_cm,,LOTUSEYE,LOTUSEYE-EQ,,LOTUSEYE,INE947I01017,,,,LOTUS EYE HOSP & INST L,,,1,1,-1,-1,2,-1,NSE,,,900201600,,900201600,0,0,0,0,1379462400,92.20-138.28,0,0,1474653966,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,680039.00,1,0,13828,9220,1,1,1,0,0,1,0,2.07963e+07,0,0,680039,"The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100",false
29525,N0,nse_cm,,725NBFI40,725NBFI40-N0,,725NBFI40-N0,INE0KUG08050,,,,NABF 7.25% 2040 SR 3,,,1,1,-1,-1,2,-1,NSE,,,1423353600,,1423353600,0,0,0,0,0,80000.00-120000.00,0,0,1474648823,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,500000,0,0,1000,,false
8595,BE,nse_cm,,AKSHOPTFBR,AKSHOPTFBR-BE,,AKSHOPTFBR,INE523B01011,,,,AKSH OPTIFIBRE  LTD,,,1,1,-1,-1,2,-1,NSE,,,651456000,,651456000,0,0,1406851200,1407369600,0,6.64-7.32,0,0,1474653965,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,5320223.00,1,0,732,664,1,1,1,0,0,1,0,1.62698e+08,0,0,5320223,"Identified as RECEIPT OF CORPORATE ANNOUNCEMENT / DISCLOSURE FROM THE COMPANY,EPS based on previous 4 trailing quarters in the scrip is zero,Gross settlement (Trade for Trade)",false
28569,N0,nse_cm,,990IIFL27,990IIFL27-N0,,990IIFL27-N0,INE530B07427,,,,IFL 9.90% 2027 SR D28,,,1,1,-1,-1,2,-1,NSE,,,1419638400,,1419638400,0,0,0,0,1449273600,80000.00-120000.00,0,0,1474648823,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,817.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,25000,0,0,817,,false
29017,N0,nse_cm,,950ISF26A,950ISF26A-N0,,950ISF26A-N0,INE413U07368,,,,ISF 9.50% 2026,,,1,1,-1,-1,2,-1,NSE,,,1420329600,,1420329600,0,0,0,0,1473897600,9999.95-14999.91,0,0,1474648823,,,,,,,,,,CASH,,,,,1249993,,,,0,20,,0.0000,T+1,315513000,0,1,245.00,1,0,1.49999e+06,999995,1,1,1,0,0,1,0,7500,0,0,245,,false
10637,EQ,nse_cm,,OLECTRA,OLECTRA-EQ,,OLECTRA,INE260D01016,,,,OLECTRA GREENTECH LIMITED,,,10,1,-1,-1,2,-1,NSE,,,701049600,,701049600,0,0,0,0,1474243200,1020.80-1531.00,0,0,1474655344,,,,,,,,,,CASH,,,,,400,,,,0,20,,0.0000,T+1,315513000,0,1,78305.00,1,0,153100,102080,1,1,1,0,0,1,0,8.20807e+07,0,0,78305,The scrip PE is greater than 50 for previous 4 trailing quarters,false
10580,EQ,nse_cm,,TCI,TCI-EQ,,TCI,INE688A01022,,,,TRANSPORT CORPN OF INDIA,,,5,1,-1,-1,2,-1,NSE,,,696038400,,696038400,0,0,0,0,1468713600,663.80-995.70,0,0,1474655344,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,120487.00,1,0,99570,66380,1,1,1,0,0,1,0,7.67438e+07,0,0,120487,,false
23463,GS,nse_cm,,71GS2034,71GS2034-GS,,71GS2034-GS,IN0020240019,,,,GOI LOAN  7.1% 2034,,,1,1,-1,-1,2,-1,NSE,,,1397088000,,1397088000,0,0,0,0,1412726400,98.57-108.93,0,0,1474655345,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,962000.00,1,0,10893,9857,1,1,1,0,0,1,0,2e+09,0,0,962000,,false
694,EQ,nse_cm,,CIPLA,CIPLA-EQ,,CIPLA,INE059A01026,,,,CIPLA LTD,,,10,1,-1,-1,2,-1,NSE,,,467683200,,476668800,0,0,0,0,1465084800,1244.70-1521.30,0,0,1474653965,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,71898.00,1,0,152130,124470,1,1,1,0,0,1,0,8.07845e+08,0,0,71898,,true
754,SG,nse_cm,,656AS30,656AS30-SG,,656AS30-SG,IN1220200100,,,,SDL AS 6.56% 2030,,,1,100,-1,-1,2,-1,NSE,,,1287878400,,1287878400,0,0,0,0,0,95.00-105.00,0,0,1474648818,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,,false
14613,SM,nse_cm,,QFIL,QFIL-SM,,QFIL-SM,INE0O1M01015,,,,QUALITY FOILS (INDIA) LTD,,,5,1000,-1,-1,2,-1,NSE,,,1364083200,,1364083200,0,0,1409356800,1409875200,0,55.10-60.90,0,0,1474653966,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,93325.00,1000,0,6090,5510,1,1,1,0,0,1,0,2.854e+06,0,0,93325,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult,The scrip is not regularly traded, and exit may be difficult",false
24185,SG,nse_cm,,734WB39,734WB39-SG,,734WB39-SG,IN3420240027,,,,SDL WB 7.34% 2039,,,1,100,-1,-1,2,-1,NSE,,,1404000000,,1404000000,0,0,0,0,0,95.00-105.00,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,,false
23006,NA,nse_cm,,753IRED34,753IRED34-NA,,753IRED34-NA,INE202E08177,,,,IREDA 7.53% 2034 SR XV F,,,1,1,-1,-1,2,-1,NSE,,,1394582400,,1394582400,0,0,0,0,0,80000.00-120000.00,0,0,1474648822,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,122200,0,0,999,,false
15078,IV,nse_cm,,CUBEINVIT,CUBEINVIT-IV,,CUBEINVIT-IV,INE0NR623014,,,,CUBE HIGHWAYS TRUST,,,1,1,-1,-1,2,-1,NSE,,,1366329600,,1366329600,0,0,0,0,1471564800,124.81-187.21,0,0,1474655345,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,639777.00,1,0,18721,12481,1,1,1,0,0,1,0,1.34407e+09,0,0,639777,,false
29954,N0,nse_cm,,735NHB32,735NHB32-N0,,735NHB32-N0,INE557F08GD6,,,,NHB 7.35% 2032,,,1,1,-1,-1,2,-1,NSE,,,1425513600,,1425513600,0,0,0,0,1455408000,80000.00-120000.00,0,0,1474648823,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,480000,0,0,999,,false
20374,EQ,nse_cm,,COALINDIA,COALINDIA-EQ,,COALINDIA,INE522F01014,,,,COAL INDIA LTD,,,5,1,-1,-1,2,-1,NSE,,,973296000,,973296000,0,0,0,0,1472947200,382.10-467.00,0,0,1474655345,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,234183.00,1,0,46700,38210,1,1,1,0,0,1,0,6.16273e+09,0,0,234183,,true
760609,SG,nse_cm,,765TS52,765TS52-SG,,765TS52-SG,IN4520250734,,,,SDL TS 7.65% 2052,,,1,100,-1,-1,2,-1,NSE,,,1457222400,,1457222400,0,0,0,0,0,95.00-105.00,0,0,1474648827,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,,false
24649,SG,nse_cm,,734PN35,734PN35-SG,,734PN35-SG,IN2820240173,,,,SDL PN 7.34% 2035,,,1,100,-1,-1,2,-1,NSE,,,1407024000,,1407024000,0,0,0,0,0,95.00-105.00,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
11212,EQ,nse_cm,,SHK,SHK-EQ,,SHK,INE500L01026,,,,S H KELKAR AND CO. LTD.,,,1,1,-1,-1,2,-1,NSE,,,1132099200,,1132099200,0,0,0,0,1455408000,115.56-173.34,0,0,1474655344,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,692242.00,1,0,17334,11556,1,1,1,0,0,1,0,1.38421e+08,0,0,692242,,false
760567,SG,nse_cm,,757AS36,757AS36-SG,,757AS36-SG,IN1220250147,,,,SDL AS 7.57% 2036,,,1,100,-1,-1,2,-1,NSE,,,1452384000,,1452384000,0,0,0,0,0,95.00-105.00,0,0,1474648827,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
3496,EQ,nse_cm,,TIRUMALCHM,TIRUMALCHM-EQ,,TIRUMALCHM,INE338A01024,,,,THIRUMALAI CHEMICALS LTD,,,1,1,-1,-1,2,-1,NSE,,,484531200,,,0,0,1405728000,1406246400,0,132.18-198.26,0,0,1474655344,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,605174.00,1,0,19826,13218,1,1,1,0,0,1,0,1.20553e+08,0,0,605174,EPS based on previous 4 trailing quarters in the scrip is zero,false
11859,BE,nse_cm,,SHAHALLOYS,SHAHALLOYS-BE,,SHAHALLOYS,INE640C01011,,,,SHAH ALLOYS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,803347200,,803347200,0,0,1347148800,1348358400,0,86.88-96.02,0,0,1474653966,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,647379.00,1,0,9602,8688,1,1,1,0,0,1,0,1.97975e+07,0,0,647379,"Stage I ESM Scrip,Gross settlement (Trade for Trade)",false
21923,SG,nse_cm,,8MN30,8MN30-SG,,8MN30-SG,IN2320200016,,,,SDL MN 8% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,105.07-116.11,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,654000.00,100,0,11611,10507,1,1,1,0,0,1,0,2e+07,0,0,654000,,false
14732,EQ,nse_cm,,DLF,DLF-EQ,,DLF,INE271C01023,,,,DLF LIMITED,,,5,1,-1,-1,2,-1,NSE,,,868060800,,868060800,0,0,0,0,1469577600,607.50-742.50,0,0,1474655345,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,146043.00,1,0,74250,60750,1,1,1,0,0,1,0,2.47532e+09,0,0,146043,,true
25451,N0,nse_cm,,815SICC27,815SICC27-N0,,815SICC27-N0,INE535H07CL2,,,,SICC 8.15% 2027,,,1,1,-1,-1,2,-1,NSE,,,1411776000,,1411776000,0,0,0,0,1473379200,80000.00-120000.00,0,0,1474648823,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,326.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,10000,0,0,326,,false
11866,SG,nse_cm,,757GJ26,757GJ26-SG,,757GJ26-SG,IN1520220154,,,,SDL GJ 7.57% 2026,,,1,100,-1,-1,2,-1,NSE,,,1352592000,,1352592000,0,0,0,0,0,95.38-105.42,0,0,1474648820,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,996000.00,100,0,10542,9538,1,1,1,0,0,1,0,1.5e+08,0,0,996000,,false
11857,ZM,nse_cm,,89SCL24A,89SCL24A-ZM,,89SCL24A-ZM,INE148I07NA2,,,,SEC RE NCD 8.70% SR.VIII,,,1,1,-1,-1,2,-1,NSE,,,1352246400,,1352246400,0,0,0,0,1474156800,800.00-1200.00,0,0,1474648820,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,3.00,1,0,120000,80000,1,1,1,0,0,1,0,100,0,0,3,,false
13992,SG,nse_cm,,77PN40,77PN40-SG,,77PN40-SG,IN2820220183,,,,SDL PN 7.7% 2040,,,1,100,-1,-1,2,-1,NSE,,,1359849600,,1359849600,0,0,0,0,0,95.00-105.00,0,0,1474648820,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999960.00,100,0,10500,9500,1,1,1,0,0,1,0,1.2e+08,0,0,999960,,false
2953,NG,nse_cm,,886REC34,886REC34-NG,,886REC34-NG,INE020B07IH3,,,,BOND8.86% PA TF TR II S3B,,,1,1,-1,-1,2,-1,NSE,,,1083974400,,1083974400,0,0,0,0,1447804800,1032.00-1548.00,0,0,1474648818,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,27804.00,1,0,154800,103200,1,1,1,0,0,1,0,850304,0,0,27804,,false
30163,SG,nse_cm,,718MZ40,718MZ40-SG,,718MZ40-SG,IN2520240119,,,,SDL MZ 7.18% 2040,,,1,100,-1,-1,2,-1,NSE,,,1426982400,,1426982400,0,0,0,0,0,95.00-105.00,0,0,1474648823,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,392399.00,100,0,10500,9500,1,1,1,0,0,1,0,1.2e+07,0,0,392399,,false
19162,SG,nse_cm,,752TN33,752TN33-SG,,752TN33-SG,IN3120230245,,,,SDL TN 7.52% 2033,,,1,100,-1,-1,2,-1,NSE,,,1381017600,,1381017600,0,0,0,0,0,94.68-104.64,0,0,1474648821,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1003399.00,100,0,10464,9468,1,1,1,0,0,1,0,1e+08,0,0,1003399,,false
5751,EQ,nse_cm,,SANSERA,SANSERA-EQ,,SANSERA,INE953O01021,,,,SANSERA ENGINEERING LTD,,,10,1,-1,-1,2,-1,NSE,,,1316908800,,1316908800,0,0,0,0,1474070400,3697.20-5545.60,0,0,1474655344,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,21629.00,1,0,554560,369720,1,1,1,0,0,1,0,6.2332e+07,0,0,21629,"Stage 1 Long Term ASM scrip,The scrip PE is greater than 50 for previous 4 trailing quarters",false
23494,SG,nse_cm,,75AS34,75AS34-SG,,75AS34-SG,IN1220240015,,,,SDL AS 7.5% 2034,,,1,100,-1,-1,2,-1,NSE,,,1397606400,,1397606400,0,0,0,0,0,95.00-105.00,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
22303,SG,nse_cm,,646JK30,646JK30-SG,,646JK30-SG,IN4920200065,,,,SDL JK 6.46% 2030,,,1,100,-1,-1,2,-1,NSE,,,1281225600,,1281225600,0,0,0,0,0,95.00-105.00,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,8e+07,0,0,1000000,,false
759201,SG,nse_cm,,699HP31,699HP31-SG,,699HP31-SG,IN1720250092,,,,SDL HP 6.99% 2031,,,1,100,-1,-1,2,-1,NSE,,,1446336000,,1446336000,0,0,0,0,0,95.00-105.00,0,0,1474648826,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,654000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+07,0,0,654000,,false
